-0.5 	1.0136509
-0.48412699 	1.0126312
-0.46825397 	1.01305
-0.45238095 	1.0106286
-0.43650794 	1.0050428
-0.42063492 	0.99721547
-0.40476191 	0.99673739
-0.3888889 	0.99815632
-0.37301588 	0.99186926
-0.35714287 	0.99667952
-0.34126985 	0.99560281
-0.32539684 	0.99584336
-0.30952379 	0.99160212
-0.29365078 	0.99200035
-0.27777776 	0.99290972
-0.26190475 	0.99082712
-0.24603173 	0.98935464
-0.23015872 	0.98892294
-0.2142857 	0.98907513
-0.19841269 	0.9890628
-0.18253967 	0.98775494
-0.16666666 	0.98851311
-0.15079364 	0.98877539
-0.13492063 	0.98747425
-0.11904758 	0.9890043
-0.10317457 	0.98930699
-0.087301552 	0.98931459
-0.071428537 	0.99122947
-0.055555522 	0.99108478
-0.039682507 	0.9929327
-0.023809493 	0.99405811
-0.0079364777 	0.99561108
0.0079365373 	0.99540881
0.023809552 	0.99588968
0.039682567 	0.99449594
0.055555582 	0.99431786
0.071428597 	0.99296409
0.087301612 	0.99070024
0.10317463 	0.99119036
0.11904764 	0.9909729
0.13492066 	0.99290656
0.15079367 	0.99385857
0.16666669 	0.99170478
0.1825397 	0.99189416
0.19841272 	0.99244322
0.21428573 	0.99245699
0.23015875 	0.99294918
0.24603176 	0.99419488
0.26190484 	0.99411314
0.27777785 	0.99486605
0.29365087 	0.99533792
0.30952388 	0.99519869
0.3253969 	0.99575756
0.34126991 	0.99603678
0.35714292 	0.99606115
0.37301594 	0.99626796
0.38888895 	0.99604553
0.40476197 	0.9959713
0.42063499 	0.99546187
0.436508 	0.99516211
0.45238101 	0.99503608
0.46825403 	0.99477354
0.48412704 	0.99414817
0.5 	0.99051294
