-0.5 	1.0148555
-0.48412699 	1.0157995
-0.46825397 	1.0146023
-0.45238095 	1.013052
-0.43650794 	1.0113087
-0.42063492 	1.0094448
-0.40476191 	1.0074786
-0.3888889 	1.0054275
-0.37301588 	1.0033048
-0.35714287 	1.0011039
-0.34126985 	0.99883898
-0.32539684 	0.99650989
-0.30952379 	0.99411776
-0.29365078 	0.99167067
-0.27777776 	0.9891732
-0.26190475 	0.98663297
-0.24603173 	0.9840597
-0.23015872 	0.98146506
-0.2142857 	0.9788658
-0.19841269 	0.97628165
-0.18253967 	0.97373519
-0.16666666 	0.97125391
-0.15079364 	0.96885788
-0.13492063 	0.96662528
-0.11904758 	0.9645821
-0.10317457 	0.96275122
-0.087301552 	0.9611779
-0.071428537 	0.9599187
-0.055555522 	0.95905123
-0.039682507 	0.95860011
-0.023809493 	0.95861315
-0.0079364777 	0.95917299
0.0079365373 	0.96019122
0.023809552 	0.9615371
0.039682567 	0.96293773
0.055555582 	0.96407791
0.071428597 	0.96487027
0.087301612 	0.9654163
0.10317463 	0.96592161
0.11904764 	0.96650674
0.13492066 	0.9670476
0.15079367 	0.96753891
0.16666669 	0.96794355
0.1825397 	0.96825001
0.19841272 	0.96849069
0.21428573 	0.9686919
0.23015875 	0.96887053
0.24603176 	0.96903639
0.26190484 	0.96919206
0.27777785 	0.96933604
0.29365087 	0.96946937
0.30952388 	0.96960397
0.3253969 	0.96976688
0.34126991 	0.97000789
0.35714292 	0.97036495
0.37301594 	0.97078615
0.38888895 	0.97103867
0.40476197 	0.97093537
0.42063499 	0.97045751
0.436508 	0.96989872
0.45238101 	0.96950137
0.46825403 	0.96913336
0.48412704 	0.96840649
0.5 	0.96592477
