-0.5 	1.0148051
-0.48412699 	1.008461
-0.46825397 	1.0045738
-0.45238095 	1.0012349
-0.43650794 	0.99824755
-0.42063492 	0.99554506
-0.40476191 	0.99309325
-0.3888889 	0.99087224
-0.37301588 	0.98886544
-0.35714287 	0.98708862
-0.34126985 	0.98551699
-0.32539684 	0.98414557
-0.30952379 	0.98298702
-0.29365078 	0.98204306
-0.27777776 	0.9813226
-0.26190475 	0.98083675
-0.24603173 	0.98059886
-0.23015872 	0.9806224
-0.2142857 	0.98091691
-0.19841269 	0.98148321
-0.18253967 	0.98228624
-0.16666666 	0.98321953
-0.15079364 	0.98413717
-0.13492063 	0.98490625
-0.11904758 	0.98546607
-0.10317457 	0.98589948
-0.087301552 	0.98636049
-0.071428537 	0.98685179
-0.055555522 	0.98731969
-0.039682507 	0.98775261
-0.023809493 	0.98816164
-0.0079364777 	0.98854097
0.0079365373 	0.9888839
0.023809552 	0.98918392
0.039682567 	0.9894316
0.055555582 	0.98963437
0.071428597 	0.98980337
0.087301612 	0.98995282
0.10317463 	0.99008645
0.11904764 	0.99019552
0.13492066 	0.99026957
0.15079367 	0.99030013
0.16666669 	0.99029361
0.1825397 	0.99025925
0.19841272 	0.99021128
0.21428573 	0.99018075
0.23015875 	0.9902134
0.24603176 	0.99034266
0.26190484 	0.99054328
0.27777785 	0.99069909
0.29365087 	0.99065703
0.30952388 	0.99038803
0.3253969 	0.98995567
0.34126991 	0.98938013
0.35714292 	0.98885332
0.37301594 	0.98871624
0.38888895 	0.98891456
0.40476197 	0.98884711
0.42063499 	0.98845011
0.436508 	0.98746114
0.45238101 	0.98596613
0.46825403 	0.9831421
0.48412704 	0.97801445
0.5 	0.96538401
