-0.5 	1.0112221
-0.48412699 	1.0027075
-0.46825397 	0.99794145
-0.45238095 	0.99390475
-0.43650794 	0.99031262
-0.42063492 	0.98705656
-0.40476191 	0.98408328
-0.3888889 	0.98135493
-0.37301588 	0.9788482
-0.35714287 	0.97656355
-0.34126985 	0.97449899
-0.32539684 	0.97263338
-0.30952379 	0.97096905
-0.29365078 	0.96950415
-0.27777776 	0.96824114
-0.26190475 	0.9671827
-0.24603173 	0.96633298
-0.23015872 	0.96569794
-0.2142857 	0.96528438
-0.19841269 	0.96510498
-0.18253967 	0.96517404
-0.16666666 	0.96549166
-0.15079364 	0.96605739
-0.13492063 	0.96685698
-0.11904758 	0.9678622
-0.10317457 	0.96898035
-0.087301552 	0.97010843
-0.071428537 	0.97115582
-0.055555522 	0.97209547
-0.039682507 	0.9729889
-0.023809493 	0.9738968
-0.0079364777 	0.97485596
0.0079365373 	0.97582371
0.023809552 	0.97676948
0.039682567 	0.9776655
0.055555582 	0.97850474
0.071428597 	0.97928033
0.087301612 	0.97997766
0.10317463 	0.98059314
0.11904764 	0.98112374
0.13492066 	0.98156791
0.15079367 	0.98193485
0.16666669 	0.98224717
0.1825397 	0.98251621
0.19841272 	0.98274352
0.21428573 	0.98291684
0.23015875 	0.98302493
0.24603176 	0.98306251
0.26190484 	0.98303321
0.27777785 	0.98296053
0.29365087 	0.98288256
0.30952388 	0.98281454
0.3253969 	0.98270234
0.34126991 	0.98248006
0.35714292 	0.98210072
0.37301594 	0.98142202
0.38888895 	0.98030389
0.40476197 	0.97941867
0.42063499 	0.97958081
0.436508 	0.97984096
0.45238101 	0.98011726
0.46825403 	0.98028387
0.48412704 	0.98023734
0.5 	0.97841756
