-0.5 	1.0134492
-0.48412699 	1.0147406
-0.46825397 	1.0135939
-0.45238095 	1.0120514
-0.43650794 	1.0103277
-0.42063492 	1.0085118
-0.40476191 	1.0066155
-0.3888889 	1.0046405
-0.37301588 	1.0025945
-0.35714287 	1.0004822
-0.34126985 	0.99830894
-0.32539684 	0.99607521
-0.30952379 	0.99378793
-0.29365078 	0.99144973
-0.27777776 	0.98906573
-0.26190475 	0.98664001
-0.24603173 	0.98418526
-0.23015872 	0.9817122
-0.2142857 	0.97923419
-0.19841269 	0.97677182
-0.18253967 	0.97434656
-0.16666666 	0.97198193
-0.15079364 	0.96970928
-0.13492063 	0.96755897
-0.11904758 	0.96556517
-0.10317457 	0.963764
-0.087301552 	0.96219266
-0.071428537 	0.96089109
-0.055555522 	0.95989934
-0.039682507 	0.95925987
-0.023809493 	0.95901256
-0.0079364777 	0.95919003
0.0079365373 	0.95980406
0.023809552 	0.96083126
0.039682567 	0.96217986
0.055555582 	0.9637119
0.071428597 	0.96528735
0.087301612 	0.9668157
0.10317463 	0.96826674
0.11904764 	0.96963655
0.13492066 	0.9709065
0.15079367 	0.97203785
0.16666669 	0.97296328
0.1825397 	0.97366965
0.19841272 	0.97431879
0.21428573 	0.97516181
0.23015875 	0.976393
0.24603176 	0.97803983
0.26190484 	0.97999161
0.27777785 	0.98212212
0.29365087 	0.98429999
0.30952388 	0.98640199
0.3253969 	0.98833776
0.34126991 	0.99007538
0.35714292 	0.99161477
0.37301594 	0.99296393
0.38888895 	0.99410002
0.40476197 	0.99500144
0.42063499 	0.99568414
0.436508 	0.9962221
0.45238101 	0.99671464
0.46825403 	0.9972269
0.48412704 	0.99778811
0.5 	0.99683444
