# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.77482393e-01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
15.076585       	1.28158102e+00	3.52842665e-01	9.28738350e-01	5.75895685e-01	2.89551821e-01	2.86343864e-01	1.60397874e-03	-2.87947843e-01	6.40790508e-01	1.94334258e-20	6.40790508e-01	-6.40790508e-01
15.078006       	1.27564151e+00	3.48489359e-01	9.27152155e-01	5.78662796e-01	2.90935064e-01	2.87727733e-01	1.60366560e-03	-2.89331398e-01	6.37820757e-01	1.90611358e-20	6.37820757e-01	-6.37820757e-01
15.079427       	1.26934549e+00	3.47097787e-01	9.22247702e-01	5.75149916e-01	2.89178025e-01	2.85971891e-01	1.60306712e-03	-2.87574958e-01	6.34672744e-01	1.86879183e-20	6.34672744e-01	-6.34672744e-01
15.080845       	1.26408275e+00	3.48990924e-01	9.15091826e-01	5.66100902e-01	2.84652750e-01	2.81448152e-01	1.60229925e-03	-2.83050451e-01	6.32041375e-01	1.83931921e-20	6.32041375e-01	-6.32041375e-01
15.082264       	1.26162013e+00	3.53472111e-01	9.08148017e-01	5.54675906e-01	2.78939458e-01	2.75736448e-01	1.60150505e-03	-2.77337953e-01	6.30810064e-01	1.82474392e-20	6.30810064e-01	-6.30810064e-01
15.083684       	1.26376424e+00	3.59294530e-01	9.04469706e-01	5.45175177e-01	2.74188428e-01	2.70986749e-01	1.60083965e-03	-2.72587588e-01	6.31882118e-01	1.82711423e-20	6.31882118e-01	-6.31882118e-01
15.085103       	1.27154259e+00	3.64993042e-01	9.06549545e-01	5.41556503e-01	2.72378585e-01	2.69177918e-01	1.60033376e-03	-2.70778252e-01	6.35771293e-01	1.84726948e-20	6.35771293e-01	-6.35771293e-01
15.086521       	1.28463491e+00	3.69303561e-01	9.15331347e-01	5.46027786e-01	2.74613906e-01	2.71413880e-01	1.60001337e-03	-2.73013893e-01	6.42317454e-01	1.88254647e-20	6.42317454e-01	-6.42317454e-01
15.087937       	1.30112780e+00	3.71601032e-01	9.29526769e-01	5.57925737e-01	2.80562767e-01	2.77362970e-01	1.59989855e-03	-2.78962869e-01	6.50563901e-01	1.92223315e-20	6.50563901e-01	-6.50563901e-01
15.089354       	1.31763768e+00	3.71861136e-01	9.45776541e-01	5.73915405e-01	2.88557638e-01	2.85357767e-01	1.59993517e-03	-2.86957703e-01	6.58818838e-01	1.95763374e-20	6.58818838e-01	-6.58818838e-01
15.090772       	1.32997210e+00	3.70619911e-01	9.59352192e-01	5.88732281e-01	2.95966224e-01	2.92766057e-01	1.60008366e-03	-2.94366141e-01	6.64986051e-01	1.97815099e-20	6.64986051e-01	-6.64986051e-01
15.092193       	1.33443132e+00	3.68758273e-01	9.65673050e-01	5.96914777e-01	3.00057732e-01	2.96857045e-01	1.60034378e-03	-2.98457388e-01	6.67215661e-01	1.98421539e-20	6.67215661e-01	-6.67215661e-01
15.093611       	1.32944522e+00	3.67325244e-01	9.62119972e-01	5.94794728e-01	2.98998037e-01	2.95796691e-01	1.60067328e-03	-2.97397364e-01	6.64722608e-01	1.97399776e-20	6.64722608e-01	-6.64722608e-01
15.09503        	1.31583267e+00	3.66981086e-01	9.48851579e-01	5.81870493e-01	2.92536315e-01	2.89334178e-01	1.60106813e-03	-2.90935246e-01	6.57916333e-01	1.95111744e-20	6.57916333e-01	-6.57916333e-01
15.096453       	1.29695944e+00	3.67829973e-01	9.29129468e-01	5.61299495e-01	2.82251150e-01	2.79048345e-01	1.60140265e-03	-2.80649748e-01	6.48479720e-01	1.92048219e-20	6.48479720e-01	-6.48479720e-01
15.097878       	1.27811754e+00	3.69573242e-01	9.08544303e-01	5.38971062e-01	2.71087103e-01	2.67883959e-01	1.60157168e-03	-2.69485531e-01	6.39058772e-01	1.88982727e-20	6.39058772e-01	-6.39058772e-01
15.099298       	1.26547986e+00	3.71926131e-01	8.93553725e-01	5.21627593e-01	2.62415254e-01	2.59212339e-01	1.60145790e-03	-2.60813797e-01	6.32739928e-01	1.87436706e-20	6.32739928e-01	-6.32739928e-01
15.100715       	1.26353662e+00	3.74281211e-01	8.89255408e-01	5.14974197e-01	2.59088102e-01	2.55886095e-01	1.60100366e-03	-2.57487099e-01	6.31768309e-01	1.87463218e-20	6.31768309e-01	-6.31768309e-01
15.102129       	1.27365012e+00	3.76191495e-01	8.97458628e-01	5.21267133e-01	2.62233765e-01	2.59033368e-01	1.60019868e-03	-2.60633567e-01	6.36825061e-01	1.88484486e-20	6.36825061e-01	-6.36825061e-01
15.103545       	1.29361500e+00	3.77345549e-01	9.16269448e-01	5.38923899e-01	2.71061154e-01	2.67862746e-01	1.59920413e-03	-2.69461950e-01	6.46807498e-01	1.90135636e-20	6.46807498e-01	-6.46807498e-01
15.104963       	1.31852546e+00	3.77828779e-01	9.40696678e-01	5.62867899e-01	2.83032169e-01	2.79835730e-01	1.59821966e-03	-2.81433950e-01	6.59262728e-01	1.91680687e-20	6.59262728e-01	-6.59262728e-01
15.106384       	1.34199803e+00	3.78086008e-01	9.63912019e-01	5.85826010e-01	2.94510491e-01	2.91315519e-01	1.59748608e-03	-2.92913005e-01	6.70999014e-01	1.93092521e-20	6.70999014e-01	-6.70999014e-01
15.107807       	1.35805011e+00	3.78504840e-01	9.79545268e-01	6.01040428e-01	3.02117420e-01	2.98923009e-01	1.59720558e-03	-3.00520214e-01	6.79025054e-01	1.93427073e-20	6.79025054e-01	-6.79025054e-01
15.109227       	1.36295673e+00	3.79438270e-01	9.83518457e-01	6.04080187e-01	3.03637537e-01	3.00442650e-01	1.59744354e-03	-3.02040094e-01	6.81478364e-01	1.93386930e-20	6.81478364e-01	-6.81478364e-01
15.110644       	1.35677847e+00	3.81102460e-01	9.75676013e-01	5.94573553e-01	2.98884915e-01	2.95688638e-01	1.59813858e-03	-2.97286776e-01	6.78389237e-01	1.93091819e-20	6.78389237e-01	-6.78389237e-01
15.112062       	1.34279700e+00	3.83458476e-01	9.59338521e-01	5.75880045e-01	2.89539091e-01	2.86340954e-01	1.59906854e-03	-2.87940023e-01	6.71398498e-01	1.92113372e-20	6.71398498e-01	-6.71398498e-01
15.113483       	1.32601294e+00	3.86038098e-01	9.39974837e-01	5.53936739e-01	2.78568286e-01	2.75368453e-01	1.59991674e-03	-2.76968369e-01	6.63006468e-01	1.91171693e-20	6.63006468e-01	-6.63006468e-01
15.114908       	1.31199590e+00	3.88250650e-01	9.23745245e-01	5.35494595e-01	2.69347711e-01	2.66146884e-01	1.60041345e-03	-2.67747298e-01	6.55997948e-01	1.91076280e-20	6.55997948e-01	-6.55997948e-01
15.116333       	1.30506826e+00	3.89546400e-01	9.15521865e-01	5.25975465e-01	2.64588067e-01	2.61387397e-01	1.60033504e-03	-2.62987732e-01	6.52534132e-01	1.92034106e-20	6.52534132e-01	-6.52534132e-01
15.117759       	1.30672446e+00	3.89566801e-01	9.17157660e-01	5.27590858e-01	2.65395077e-01	2.62195782e-01	1.59964741e-03	-2.63795429e-01	6.53362230e-01	1.93414981e-20	6.53362230e-01	-6.53362230e-01
15.119182       	1.31524444e+00	3.88181733e-01	9.27062707e-01	5.38880974e-01	2.71038949e-01	2.67842025e-01	1.59846229e-03	-2.69440487e-01	6.57622220e-01	1.94746834e-20	6.57622220e-01	-6.57622220e-01
15.120605       	1.32723522e+00	3.85784929e-01	9.41450296e-01	5.55665368e-01	2.79429786e-01	2.76235582e-01	1.59710197e-03	-2.77832684e-01	6.63617612e-01	1.95347668e-20	6.63617612e-01	-6.63617612e-01
15.12203        	1.33887210e+00	3.83250535e-01	9.55621563e-01	5.72371028e-01	2.87781400e-01	2.84589628e-01	1.59588584e-03	-2.86185514e-01	6.69436049e-01	1.94700162e-20	6.69436049e-01	-6.69436049e-01
15.123457       	1.34714608e+00	3.81729951e-01	9.65416126e-01	5.83686175e-01	2.93438205e-01	2.90247970e-01	1.59511754e-03	-2.91843087e-01	6.73573039e-01	1.92450997e-20	6.73573039e-01	-6.73573039e-01
15.124885       	1.35086069e+00	3.82173277e-01	9.68687415e-01	5.86514138e-01	2.94852061e-01	2.91662077e-01	1.59499226e-03	-2.93257069e-01	6.75430346e-01	1.89899734e-20	6.75430346e-01	-6.75430346e-01
15.12631        	1.35081353e+00	3.84934983e-01	9.65878549e-01	5.80943566e-01	2.92067258e-01	2.88876308e-01	1.59547529e-03	-2.90471783e-01	6.75406766e-01	1.87699426e-20	6.75406766e-01	-6.75406766e-01
15.127731       	1.34942240e+00	3.89873221e-01	9.59549183e-01	5.69675963e-01	2.86434334e-01	2.83241629e-01	1.59635247e-03	-2.84837981e-01	6.74711202e-01	1.86829934e-20	6.74711202e-01	-6.74711202e-01
15.129149       	1.34912620e+00	3.96141529e-01	9.52984671e-01	5.56843143e-01	2.80018877e-01	2.76824266e-01	1.59730544e-03	-2.78421571e-01	6.74563100e-01	1.87262549e-20	6.74563100e-01	-6.74563100e-01
15.13057        	1.35141234e+00	4.02230807e-01	9.49181530e-01	5.46950723e-01	2.75073359e-01	2.71877364e-01	1.59799740e-03	-2.73475361e-01	6.75706168e-01	1.89261083e-20	6.75706168e-01	-6.75706168e-01
15.131991       	1.35618420e+00	4.06595542e-01	9.49588663e-01	5.42993121e-01	2.73094755e-01	2.69898367e-01	1.59819388e-03	-2.71496561e-01	6.78092102e-01	1.92639826e-20	6.78092102e-01	-6.78092102e-01
15.133411       	1.36182613e+00	4.08121796e-01	9.53704330e-01	5.45582534e-01	2.74389088e-01	2.71193446e-01	1.59782114e-03	-2.72791267e-01	6.80913063e-01	1.96503618e-20	6.80913063e-01	-6.80913063e-01
15.134834       	1.36577317e+00	4.06269888e-01	9.59503278e-01	5.53233390e-01	2.78213701e-01	2.75019689e-01	1.59700633e-03	-2.76616695e-01	6.82886583e-01	1.99772039e-20	6.82886583e-01	-6.82886583e-01
15.136257       	1.36605169e+00	4.01643175e-01	9.64408518e-01	5.62765343e-01	2.82978613e-01	2.79786729e-01	1.59594206e-03	-2.81382671e-01	6.83025846e-01	2.01392230e-20	6.83025846e-01	-6.83025846e-01
15.137682       	1.36196655e+00	3.95621994e-01	9.66344553e-01	5.70722559e-01	2.86956216e-01	2.83766343e-01	1.59493622e-03	-2.85361279e-01	6.80983274e-01	2.00535541e-20	6.80983274e-01	-6.80983274e-01
15.139108       	1.35494178e+00	3.90189944e-01	9.64751831e-01	5.74561887e-01	2.88875177e-01	2.85686710e-01	1.59423366e-03	-2.87280944e-01	6.77470888e-01	1.97538702e-20	6.77470888e-01	-6.77470888e-01
