-0.5 	1.0137054
-0.48412699 	1.0064303
-0.46825397 	1.0019682
-0.45238095 	0.99807088
-0.43650794 	0.99452288
-0.42063492 	0.99123856
-0.40476191 	0.98817719
-0.3888889 	0.98531283
-0.37301588 	0.98262911
-0.35714287 	0.98011522
-0.34126985 	0.97776432
-0.32539684 	0.97557455
-0.30952379 	0.97354169
-0.29365078 	0.97166273
-0.27777776 	0.96993432
-0.26190475 	0.96835674
-0.24603173 	0.96692392
-0.23015872 	0.96563428
-0.2142857 	0.96449163
-0.19841269 	0.96349196
-0.18253967 	0.96263357
-0.16666666 	0.96191594
-0.15079364 	0.96133903
-0.13492063 	0.9609025
-0.11904758 	0.96060689
-0.10317457 	0.96045158
-0.087301552 	0.96043672
-0.071428537 	0.96056144
-0.055555522 	0.96082367
-0.039682507 	0.96121839
-0.023809493 	0.9617357
-0.0079364777 	0.96235925
0.0079365373 	0.96306698
0.023809552 	0.96383542
0.039682567 	0.96464609
0.055555582 	0.96549074
0.071428597 	0.96636561
0.087301612 	0.9672675
0.10317463 	0.96819537
0.11904764 	0.96915114
0.13492066 	0.97014073
0.15079367 	0.97117321
0.16666669 	0.97225546
0.1825397 	0.97338619
0.19841272 	0.97455278
0.21428573 	0.97572922
0.23015875 	0.97686039
0.24603176 	0.97787355
0.26190484 	0.97876457
0.27777785 	0.97958884
0.29365087 	0.98040289
0.30952388 	0.9812364
0.3253969 	0.9820981
0.34126991 	0.98298753
0.35714292 	0.98389603
0.37301594 	0.98481592
0.38888895 	0.98573121
0.40476197 	0.98662571
0.42063499 	0.98749089
0.436508 	0.98827847
0.45238101 	0.98883942
0.46825403 	0.9890902
0.48412704 	0.98932066
0.5 	0.99373259
