# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.77482393e-01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
19              	3.95244172e-01	1.79591398e-01	2.15652774e-01	3.60613764e-02	1.78481907e-02	1.82131857e-02	-1.82497497e-04	-1.80306882e-02	1.97622086e-01	-2.96381981e-20	1.97622086e-01	-1.97622086e-01
20              	3.24281121e-01	1.80456587e-01	1.43824534e-01	-3.66320534e-02	-1.84922524e-02	-1.81398010e-02	-1.76225720e-04	1.83160267e-02	1.62140561e-01	-2.97493691e-20	1.62140561e-01	-1.62140561e-01
21              	3.64421680e-01	2.45217241e-01	1.19204439e-01	-1.26012802e-01	-6.31772015e-02	-6.28356001e-02	-1.70800706e-04	6.30064008e-02	1.82210840e-01	-2.97386869e-20	1.82210840e-01	-1.82210840e-01
22              	4.43965610e-01	3.07809667e-01	1.36155943e-01	-1.71653724e-01	-8.59929658e-02	-8.56607582e-02	-1.66103815e-04	8.58268620e-02	2.21982805e-01	-2.97340509e-20	2.21982805e-01	-2.21982805e-01
23              	5.07263575e-01	3.36498728e-01	1.70764847e-01	-1.65733881e-01	-8.30286996e-02	-8.27051817e-02	-1.61758946e-04	8.28669407e-02	2.53631788e-01	-2.97931592e-20	2.53631788e-01	-2.53631788e-01
24              	5.35563147e-01	3.28230227e-01	2.07332920e-01	-1.20897307e-01	-6.06060639e-02	-6.02912431e-02	-1.57410392e-04	6.04486535e-02	2.67781574e-01	-2.99189039e-20	2.67781574e-01	-2.67781574e-01
25              	5.09727431e-01	2.99267530e-01	2.10459901e-01	-8.88076296e-02	-4.45567623e-02	-4.42508674e-02	-1.52947452e-04	4.44038148e-02	2.54863716e-01	-3.00703613e-20	2.54863716e-01	-2.54863716e-01
26              	4.66276404e-01	2.69495812e-01	1.96780591e-01	-7.27152208e-02	-3.65060514e-02	-3.62091694e-02	-1.48440979e-04	3.63576104e-02	2.33138202e-01	-3.02122612e-20	2.33138202e-01	-2.33138202e-01
27              	3.92094300e-01	2.35865916e-01	1.56228384e-01	-7.96375324e-02	-3.99627774e-02	-3.96747550e-02	-1.44011231e-04	3.98187662e-02	1.96047150e-01	-3.03532484e-20	1.96047150e-01	-1.96047150e-01
28              	3.71125392e-01	2.31054174e-01	1.40071218e-01	-9.09829558e-02	-4.56311841e-02	-4.53517717e-02	-1.39706213e-04	4.54914779e-02	1.85562696e-01	-3.04324676e-20	1.85562696e-01	-1.85562696e-01
29              	3.62155619e-01	2.35801055e-01	1.26354564e-01	-1.09446490e-01	-5.48587863e-02	-5.45877040e-02	-1.35541156e-04	5.47232452e-02	1.81077809e-01	-3.04750079e-20	1.81077809e-01	-1.81077809e-01
30              	3.76883334e-01	2.49453389e-01	1.27429946e-01	-1.22023443e-01	-6.11432051e-02	-6.08802376e-02	-1.31483757e-04	6.10117213e-02	1.88441667e-01	-3.04868098e-20	1.88441667e-01	-1.88441667e-01
31              	3.99897481e-01	2.60598443e-01	1.39299039e-01	-1.21299404e-01	-6.07772115e-02	-6.05221925e-02	-1.27509513e-04	6.06497020e-02	1.99948741e-01	-3.05112730e-20	1.99948741e-01	-1.99948741e-01
32              	4.01145376e-01	2.58564585e-01	1.42580791e-01	-1.15983794e-01	-5.81154498e-02	-5.78683446e-02	-1.23552589e-04	5.79918972e-02	2.00572688e-01	-3.05667996e-20	2.00572688e-01	-2.00572688e-01
33              	3.94475588e-01	2.50091520e-01	1.44384068e-01	-1.05707452e-01	-5.29733694e-02	-5.27340829e-02	-1.19643226e-04	5.28537261e-02	1.97237794e-01	-3.06260643e-20	1.97237794e-01	-1.97237794e-01
34              	3.98798848e-01	2.50851488e-01	1.47947360e-01	-1.02904129e-01	-5.15678167e-02	-5.13363119e-02	-1.15752407e-04	5.14520643e-02	1.99399424e-01	-3.06711547e-20	1.99399424e-01	-1.99399424e-01
35              	3.96596619e-01	2.50365962e-01	1.46230657e-01	-1.04135305e-01	-5.21794963e-02	-5.19558084e-02	-1.11843971e-04	5.20676523e-02	1.98298310e-01	-3.07164118e-20	1.98298310e-01	-1.98298310e-01
36              	3.75134552e-01	2.39667710e-01	1.35466842e-01	-1.04200868e-01	-5.22083819e-02	-5.19924858e-02	-1.07948094e-04	5.21004338e-02	1.87567276e-01	-3.07743498e-20	1.87567276e-01	-1.87567276e-01
37              	3.64493942e-01	2.39210820e-01	1.25283123e-01	-1.13927697e-01	-5.70679354e-02	-5.68597616e-02	-1.04086876e-04	5.69638485e-02	1.82246971e-01	-3.08163074e-20	1.82246971e-01	-1.82246971e-01
38              	3.48942557e-01	2.37222486e-01	1.11720071e-01	-1.25502416e-01	-6.28514535e-02	-6.26509620e-02	-1.00245770e-04	6.27512078e-02	1.74471278e-01	-3.08598978e-20	1.74471278e-01	-1.74471278e-01
39              	3.42883884e-01	2.32497927e-01	1.10385957e-01	-1.22111971e-01	-6.11524319e-02	-6.09595389e-02	-9.64464822e-05	6.10559854e-02	1.71441942e-01	-3.09048896e-20	1.71441942e-01	-1.71441942e-01
40              	3.39101601e-01	2.29764636e-01	1.09336965e-01	-1.20427671e-01	-6.03065097e-02	-6.01211610e-02	-9.26743356e-05	6.02138354e-02	1.69550801e-01	-3.09445196e-20	1.69550801e-01	-1.69550801e-01
41              	3.32733710e-01	2.25769603e-01	1.06964107e-01	-1.18805496e-01	-5.94916715e-02	-5.93138244e-02	-8.89235286e-05	5.94027480e-02	1.66366855e-01	-3.09815474e-20	1.66366855e-01	-1.66366855e-01
42              	3.36617704e-01	2.28633537e-01	1.07984167e-01	-1.20649370e-01	-6.04098367e-02	-6.02395329e-02	-8.51519417e-05	6.03246848e-02	1.68308852e-01	-3.10018774e-20	1.68308852e-01	-1.68308852e-01
43              	3.36272973e-01	2.29354093e-01	1.06918880e-01	-1.22435214e-01	-6.12989507e-02	-6.11362629e-02	-8.13438811e-05	6.12176068e-02	1.68136486e-01	-3.10307320e-20	1.68136486e-01	-1.68136486e-01
44              	3.31337465e-01	2.28112954e-01	1.03224511e-01	-1.24888443e-01	-6.25217331e-02	-6.23667100e-02	-7.75115733e-05	6.24442216e-02	1.65668732e-01	-3.10547810e-20	1.65668732e-01	-1.65668732e-01
45              	3.31550391e-01	2.29335322e-01	1.02215069e-01	-1.27120253e-01	-6.36338042e-02	-6.34864490e-02	-7.36775757e-05	6.35601266e-02	1.65775196e-01	-3.10778050e-20	1.65775196e-01	-1.65775196e-01
46              	3.31353273e-01	2.29864114e-01	1.01489160e-01	-1.28374954e-01	-6.42573176e-02	-6.41176363e-02	-6.98406929e-05	6.41874770e-02	1.65676637e-01	-3.11032255e-20	1.65676637e-01	-1.65676637e-01
47              	3.28191939e-01	2.30174342e-01	9.80175966e-02	-1.32156745e-01	-6.61443629e-02	-6.60123825e-02	-6.59902060e-05	6.60783727e-02	1.64095969e-01	-3.11219326e-20	1.64095969e-01	-1.64095969e-01
48              	3.22133808e-01	2.28884231e-01	9.32495764e-02	-1.35634655e-01	-6.78794386e-02	-6.77552164e-02	-6.21110874e-05	6.78173275e-02	1.61066904e-01	-3.11438070e-20	1.61066904e-01	-1.61066904e-01
49              	3.10762387e-01	2.25190807e-01	8.55715791e-02	-1.39619228e-01	-6.98678097e-02	-6.97514187e-02	-5.81955005e-05	6.98096142e-02	1.55381193e-01	-3.11700222e-20	1.55381193e-01	-1.55381193e-01
50              	3.06494269e-01	2.23739963e-01	8.27543058e-02	-1.40985658e-01	-7.05470886e-02	-7.04385690e-02	-5.42597873e-05	7.04928288e-02	1.53247135e-01	-3.11952667e-20	1.53247135e-01	-1.53247135e-01
51              	3.01453981e-01	2.21077866e-01	8.03761155e-02	-1.40701750e-01	-7.04011935e-02	-7.03005565e-02	-5.03184998e-05	7.03508750e-02	1.50726991e-01	-3.12191472e-20	1.50726991e-01	-1.50726991e-01
52              	3.00207640e-01	2.20413227e-01	7.97944127e-02	-1.40618815e-01	-7.03557818e-02	-7.02630329e-02	-4.63744130e-05	7.03094073e-02	1.50103820e-01	-3.12401848e-20	1.50103820e-01	-1.50103820e-01
53              	2.98327019e-01	2.18809578e-01	7.95174414e-02	-1.39292137e-01	-6.96884849e-02	-6.96036517e-02	-4.24165965e-05	6.96460683e-02	1.49163510e-01	-3.12546098e-20	1.49163510e-01	-1.49163510e-01
54              	2.97467617e-01	2.18446223e-01	7.90213937e-02	-1.39424829e-01	-6.97508536e-02	-6.96739758e-02	-3.84389015e-05	6.97124147e-02	1.48733808e-01	-3.12718315e-20	1.48733808e-01	-1.48733808e-01
55              	2.96638056e-01	2.18650010e-01	7.79880463e-02	-1.40661964e-01	-7.03654054e-02	-7.02965584e-02	-3.44234912e-05	7.03309819e-02	1.48319028e-01	-3.12813403e-20	1.48319028e-01	-1.48319028e-01
56              	2.94841494e-01	2.18136959e-01	7.67045354e-02	-1.41432423e-01	-7.07465727e-02	-7.06858505e-02	-3.03611180e-05	7.07162116e-02	1.47420747e-01	-3.12977180e-20	1.47420747e-01	-1.47420747e-01
57              	2.92565411e-01	2.18565663e-01	7.39997482e-02	-1.44565915e-01	-7.23092096e-02	-7.22567050e-02	-2.62522770e-05	7.22829573e-02	1.46282705e-01	-3.13046317e-20	1.46282705e-01	-1.46282705e-01
58              	2.92822473e-01	2.19219008e-01	7.36034656e-02	-1.45615542e-01	-7.28298729e-02	-7.27856690e-02	-2.21019756e-05	7.28077710e-02	1.46411237e-01	-3.13167885e-20	1.46411237e-01	-1.46411237e-01
59              	2.89242754e-01	2.18029219e-01	7.12135341e-02	-1.46815685e-01	-7.34257595e-02	-7.33899259e-02	-1.79168025e-05	7.34078427e-02	1.44621377e-01	-3.13267983e-20	1.44621377e-01	-1.44621377e-01
60              	2.86322982e-01	2.17316769e-01	6.90062129e-02	-1.48310556e-01	-7.41689732e-02	-7.41415833e-02	-1.36949586e-05	7.41552782e-02	1.43161491e-01	-3.13324480e-20	1.43161491e-01	-1.43161491e-01
61              	2.84493301e-01	2.16900760e-01	6.75925413e-02	-1.49308219e-01	-7.46635386e-02	-7.46446802e-02	-9.42921530e-06	7.46541094e-02	1.42246651e-01	-3.13408412e-20	1.42246651e-01	-1.42246651e-01
62              	2.85042537e-01	2.17445376e-01	6.75971604e-02	-1.49848216e-01	-7.49292296e-02	-7.49189865e-02	-5.12158351e-06	7.49241080e-02	1.42521268e-01	-3.13498938e-20	1.42521268e-01	-1.42521268e-01
63              	2.85857073e-01	2.17917727e-01	6.79393463e-02	-1.49978381e-01	-7.49899651e-02	-7.49884157e-02	-7.74708041e-07	7.49891904e-02	1.42928537e-01	-3.13572526e-20	1.42928537e-01	-1.42928537e-01
64              	2.76870165e-01	2.12611581e-01	6.42585838e-02	-1.48352998e-01	-7.41728866e-02	-7.41801111e-02	3.61224977e-06	7.41764989e-02	1.38435083e-01	-3.13700853e-20	1.38435083e-01	-1.38435083e-01
65              	2.73316556e-01	2.10603212e-01	6.27133436e-02	-1.47889868e-01	-7.39368987e-02	-7.39529698e-02	8.03556261e-06	7.39449342e-02	1.36658278e-01	-3.13786397e-20	1.36658278e-01	-1.36658278e-01
66              	2.75954112e-01	2.12558490e-01	6.33956219e-02	-1.49162868e-01	-7.45689268e-02	-7.45939414e-02	1.25072686e-05	7.45814341e-02	1.37977056e-01	-3.13824687e-20	1.37977056e-01	-1.37977056e-01
67              	2.75484536e-01	2.12527530e-01	6.29570060e-02	-1.49570524e-01	-7.47682340e-02	-7.48022896e-02	1.70278172e-05	7.47852618e-02	1.37742268e-01	-3.13882711e-20	1.37742268e-01	-1.37742268e-01
68              	2.72777125e-01	2.10705138e-01	6.20719871e-02	-1.48633151e-01	-7.42949810e-02	-7.43381699e-02	2.15944137e-05	7.43165754e-02	1.36388563e-01	-3.13950594e-20	1.36388563e-01	-1.36388563e-01
69              	2.68570165e-01	2.08117550e-01	6.04526155e-02	-1.47664934e-01	-7.38062637e-02	-7.38586707e-02	2.62034759e-05	7.38324672e-02	1.34285083e-01	-3.14034002e-20	1.34285083e-01	-1.34285083e-01
70              	2.70693838e-01	2.09417212e-01	6.12766253e-02	-1.48140587e-01	-7.40394365e-02	-7.41011506e-02	3.08570313e-05	7.40702936e-02	1.35346919e-01	-3.14046291e-20	1.35346919e-01	-1.35346919e-01
71              	2.73151490e-01	2.11006914e-01	6.21445763e-02	-1.48862338e-01	-7.43955968e-02	-7.44667408e-02	3.55719978e-05	7.44311688e-02	1.36575745e-01	-3.14043871e-20	1.36575745e-01	-1.36575745e-01
72              	2.72013854e-01	2.10114072e-01	6.18997818e-02	-1.48214291e-01	-7.40668038e-02	-7.41474868e-02	4.03414724e-05	7.41071453e-02	1.36006927e-01	-3.14101623e-20	1.36006927e-01	-1.36006927e-01
73              	2.73258373e-01	2.10351903e-01	6.29064696e-02	-1.47445434e-01	-7.36775588e-02	-7.37678748e-02	4.51579956e-05	7.37227168e-02	1.36629186e-01	-3.14144264e-20	1.36629186e-01	-1.36629186e-01
74              	2.67699460e-01	2.06673473e-01	6.10259869e-02	-1.45647486e-01	-7.27737221e-02	-7.28737636e-02	5.00207433e-05	7.28237429e-02	1.33849730e-01	-3.14219181e-20	1.33849730e-01	-1.33849730e-01
75              	2.68693410e-01	2.07249362e-01	6.14440478e-02	-1.45805315e-01	-7.28477254e-02	-7.29575893e-02	5.49319620e-05	7.29026573e-02	1.34346705e-01	-3.14228679e-20	1.34346705e-01	-1.34346705e-01
76              	2.67960910e-01	2.06706621e-01	6.12542897e-02	-1.45452331e-01	-7.26662626e-02	-7.27860683e-02	5.99028429e-05	7.27261655e-02	1.33980455e-01	-3.14270003e-20	1.33980455e-01	-1.33980455e-01
77              	2.67918120e-01	2.06283272e-01	6.16348479e-02	-1.44648424e-01	-7.22592879e-02	-7.23891366e-02	6.49243538e-05	7.23242122e-02	1.33959060e-01	-3.14312689e-20	1.33959060e-01	-1.33959060e-01
78              	2.65574240e-01	2.04509230e-01	6.10650100e-02	-1.43444220e-01	-7.16521150e-02	-7.17921049e-02	6.99949108e-05	7.17221100e-02	1.32787120e-01	-3.14362193e-20	1.32787120e-01	-1.32787120e-01
79              	2.64543543e-01	2.03580417e-01	6.09631268e-02	-1.42617290e-01	-7.12335298e-02	-7.13837600e-02	7.51151111e-05	7.13086449e-02	1.32271772e-01	-3.14394600e-20	1.32271772e-01	-1.32271772e-01
80              	2.66470075e-01	2.04398559e-01	6.20715155e-02	-1.42327044e-01	-7.10832346e-02	-7.12438093e-02	8.02873539e-05	7.11635219e-02	1.33235037e-01	-3.14404753e-20	1.33235037e-01	-1.33235037e-01
81              	2.67977587e-01	2.04721628e-01	6.32559584e-02	-1.41465670e-01	-7.06473206e-02	-7.08183491e-02	8.55142430e-05	7.07328348e-02	1.33988793e-01	-3.14411853e-20	1.33988793e-01	-1.33988793e-01
82              	2.66094692e-01	2.03325325e-01	6.27693669e-02	-1.40555958e-01	-7.01871841e-02	-7.03687738e-02	9.07948838e-05	7.02779789e-02	1.33047346e-01	-3.14448778e-20	1.33047346e-01	-1.33047346e-01
83              	2.64695052e-01	2.02220697e-01	6.24743558e-02	-1.39746341e-01	-6.97770457e-02	-6.99692951e-02	9.61247262e-05	6.98731704e-02	1.32347526e-01	-3.14490921e-20	1.32347526e-01	-1.32347526e-01
84              	2.66967140e-01	2.02882582e-01	6.40845578e-02	-1.38798024e-01	-6.92975093e-02	-6.95005151e-02	1.01502926e-04	6.93990122e-02	1.33483570e-01	-3.14497849e-20	1.33483570e-01	-1.33483570e-01
85              	2.69105104e-01	2.03452579e-01	6.56525250e-02	-1.37800054e-01	-6.87930906e-02	-6.90069636e-02	1.06936499e-04	6.89000271e-02	1.34552552e-01	-3.14551016e-20	1.34552552e-01	-1.34552552e-01
86              	2.69164463e-01	2.02581475e-01	6.65829887e-02	-1.35998486e-01	-6.78868103e-02	-6.81116755e-02	1.12432595e-04	6.79992429e-02	1.34582232e-01	-3.14571738e-20	1.34582232e-01	-1.34582232e-01
87              	2.73525499e-01	2.04431513e-01	6.90939859e-02	-1.35337527e-01	-6.75507721e-02	-6.77867553e-02	1.17991621e-04	6.76687637e-02	1.36762750e-01	-3.14474136e-20	1.36762750e-01	-1.36762750e-01
88              	2.74510346e-01	2.05057883e-01	6.94524636e-02	-1.35605419e-01	-6.76791057e-02	-6.79263134e-02	1.23603845e-04	6.78027095e-02	1.37255173e-01	-3.14401668e-20	1.37255173e-01	-1.37255173e-01
89              	2.76920990e-01	2.06488710e-01	7.04322795e-02	-1.36056431e-01	-6.78989466e-02	-6.81574844e-02	1.29268894e-04	6.80282155e-02	1.38460495e-01	-3.14178155e-20	1.38460495e-01	-1.38460495e-01
90              	2.75260318e-01	2.05552941e-01	6.97073765e-02	-1.35845565e-01	-6.77878049e-02	-6.80577599e-02	1.34977485e-04	6.79227824e-02	1.37630159e-01	-3.13946326e-20	1.37630159e-01	-1.37630159e-01
91              	2.78391200e-01	2.06561507e-01	7.18296922e-02	-1.34731815e-01	-6.72251532e-02	-6.75066622e-02	1.40754507e-04	6.73659077e-02	1.39195600e-01	-3.13782969e-20	1.39195600e-01	-1.39195600e-01
92              	2.79744166e-01	2.06971359e-01	7.27728072e-02	-1.34198552e-01	-6.69526908e-02	-6.72458611e-02	1.46585155e-04	6.70992760e-02	1.39872083e-01	-3.13651354e-20	1.39872083e-01	-1.39872083e-01
93              	2.82001304e-01	2.07717032e-01	7.42842723e-02	-1.33432760e-01	-6.65638991e-02	-6.68688607e-02	1.52480800e-04	6.67163799e-02	1.41000652e-01	-3.13506084e-20	1.41000652e-01	-1.41000652e-01
94              	2.81536242e-01	2.07407479e-01	7.41287636e-02	-1.33278715e-01	-6.64809209e-02	-6.67977942e-02	1.58436652e-04	6.66393576e-02	1.40768121e-01	-3.13403939e-20	1.40768121e-01	-1.40768121e-01
95              	2.85368571e-01	2.07095436e-01	7.82731347e-02	-1.28822302e-01	-6.42467004e-02	-6.45756012e-02	1.64450411e-04	6.44111508e-02	1.42684286e-01	-3.13339855e-20	1.42684286e-01	-1.42684286e-01
96              	2.90438507e-01	2.09716181e-01	8.07223262e-02	-1.28993854e-01	-6.43264188e-02	-6.46674355e-02	1.70508355e-04	6.44969272e-02	1.45219253e-01	-3.13219995e-20	1.45219253e-01	-1.45219253e-01
97              	2.86206955e-01	2.07012807e-01	7.91941471e-02	-1.27818660e-01	-6.37327173e-02	-6.40859430e-02	1.76612874e-04	6.39093301e-02	1.43103477e-01	-3.13113993e-20	1.43103477e-01	-1.43103477e-01
98              	2.86305628e-01	2.06630827e-01	7.96748009e-02	-1.26956026e-01	-6.32952519e-02	-6.36607744e-02	1.82761291e-04	6.34780132e-02	1.43152814e-01	-3.12931095e-20	1.43152814e-01	-1.43152814e-01
99              	2.81119034e-01	2.03116688e-01	7.80023456e-02	-1.25114343e-01	-6.23682227e-02	-6.27461198e-02	1.88948552e-04	6.25571713e-02	1.40559517e-01	-3.12810730e-20	1.40559517e-01	-1.40559517e-01
100             	2.80023286e-01	2.01644637e-01	7.83786496e-02	-1.23265987e-01	-6.14378134e-02	-6.18281739e-02	1.95180247e-04	6.16329936e-02	1.40011643e-01	-3.12665617e-20	1.40011643e-01	-1.40011643e-01
101             	2.76165111e-01	1.96944076e-01	7.92210342e-02	-1.17723042e-01	-5.86600673e-02	-5.90629748e-02	2.01453750e-04	5.88615211e-02	1.38082555e-01	-3.12570959e-20	1.38082555e-01	-1.38082555e-01
102             	2.73147457e-01	1.93115181e-01	8.00322761e-02	-1.13082905e-01	-5.63336860e-02	-5.67492188e-02	2.07766405e-04	5.65414524e-02	1.36573729e-01	-3.12501701e-20	1.36573729e-01	-1.36573729e-01
103             	2.69069179e-01	1.87093118e-01	8.19760608e-02	-1.05117057e-01	-5.23444332e-02	-5.27726239e-02	2.14095331e-04	5.25585285e-02	1.34534589e-01	-3.12408278e-20	1.34534589e-01	-1.34534589e-01
104             	2.75302147e-01	1.90998793e-01	8.43033539e-02	-1.06695439e-01	-5.31272594e-02	-5.35681795e-02	2.20460045e-04	5.33477195e-02	1.37651073e-01	-3.12162727e-20	1.37651073e-01	-1.37651073e-01
105             	2.79182677e-01	1.93927565e-01	8.52551119e-02	-1.08672453e-01	-5.41093436e-02	-5.45631098e-02	2.26883088e-04	5.43362267e-02	1.39591339e-01	-3.11889654e-20	1.39591339e-01	-1.39591339e-01
106             	2.81544882e-01	1.95465489e-01	8.60793930e-02	-1.09386096e-01	-5.44596877e-02	-5.49264086e-02	2.33360439e-04	5.46930481e-02	1.40772441e-01	-3.11671187e-20	1.40772441e-01	-1.40772441e-01
107             	2.78858418e-01	1.93482633e-01	8.53757852e-02	-1.08106848e-01	-5.38135473e-02	-5.42933005e-02	2.39876589e-04	5.40534239e-02	1.39429209e-01	-3.11576694e-20	1.39429209e-01	-1.39429209e-01
108             	2.78669492e-01	1.92086699e-01	8.65827933e-02	-1.05503906e-01	-5.25055225e-02	-5.29983834e-02	2.46430424e-04	5.27519529e-02	1.39334746e-01	-3.11378954e-20	1.39334746e-01	-1.39334746e-01
109             	2.80726982e-01	1.92391300e-01	8.83356817e-02	-1.04055618e-01	-5.17747932e-02	-5.22808249e-02	2.53015870e-04	5.20278090e-02	1.40363491e-01	-3.11195303e-20	1.40363491e-01	-1.40363491e-01
110             	2.81942233e-01	1.92711882e-01	8.92303509e-02	-1.03481531e-01	-5.14811240e-02	-5.20004074e-02	2.59641673e-04	5.17407657e-02	1.40971117e-01	-3.11050496e-20	1.40971117e-01	-1.40971117e-01
111             	2.84780179e-01	1.91729114e-01	9.30510658e-02	-9.86780477e-02	-4.90727206e-02	-4.96053271e-02	2.66303277e-04	4.93390239e-02	1.42390090e-01	-3.10847547e-20	1.42390090e-01	-1.42390090e-01
112             	2.92644695e-01	1.94016823e-01	9.86278726e-02	-9.53889501e-02	-4.74214911e-02	-4.79674589e-02	2.72983918e-04	4.76944750e-02	1.46322348e-01	-3.10649391e-20	1.46322348e-01	-1.46322348e-01
113             	2.91806517e-01	1.93081803e-01	9.87247138e-02	-9.43570894e-02	-4.68988603e-02	-4.74582291e-02	2.79684442e-04	4.71785447e-02	1.45903259e-01	-3.10534749e-20	1.45903259e-01	-1.45903259e-01
114             	2.92925660e-01	1.90948593e-01	1.01977067e-01	-8.89715266e-02	-4.41993547e-02	-4.47721719e-02	2.86408583e-04	4.44857633e-02	1.46462830e-01	-3.10403755e-20	1.46462830e-01	-1.46462830e-01
115             	2.90906219e-01	1.88958478e-01	1.01947741e-01	-8.70107363e-02	-4.32122294e-02	-4.37985069e-02	2.93138780e-04	4.35053681e-02	1.45453110e-01	-3.10316991e-20	1.45453110e-01	-1.45453110e-01
116             	2.90118481e-01	1.85199203e-01	1.04919278e-01	-8.02799244e-02	-3.98400870e-02	-4.04398374e-02	2.99875223e-04	4.01399622e-02	1.45059241e-01	-3.10255917e-20	1.45059241e-01	-1.45059241e-01
117             	2.88046107e-01	1.83706336e-01	1.04339771e-01	-7.93665646e-02	-3.93766650e-02	-3.99898997e-02	3.06617335e-04	3.96832823e-02	1.44023053e-01	-3.10220746e-20	1.44023053e-01	-1.44023053e-01
