-0.5 	1.0144292
-0.48412699 	1.0150413
-0.46825397 	1.0153013
-0.45238095 	1.0155032
-0.43650794 	1.0156749
-0.42063492 	1.015827
-0.40476191 	1.0159644
-0.3888889 	1.0160891
-0.37301588 	1.0162028
-0.35714287 	1.0163066
-0.34126985 	1.0164011
-0.32539684 	1.0164863
-0.30952379 	1.0165618
-0.29365078 	1.0166282
-0.27777776 	1.0166867
-0.26190475 	1.0167382
-0.24603173 	1.0167835
-0.23015872 	1.0168233
-0.2142857 	1.0168582
-0.19841269 	1.0168883
-0.18253967 	1.016914
-0.16666666 	1.0169354
-0.15079364 	1.0169517
-0.13492063 	1.0169631
-0.11904758 	1.0169706
-0.10317457 	1.0169742
-0.087301552 	1.016974
-0.071428537 	1.0169692
-0.055555522 	1.0169595
-0.039682507 	1.0169464
-0.023809493 	1.0169295
-0.0079364777 	1.0169088
0.0079365373 	1.0168832
0.023809552 	1.0168533
0.039682567 	1.0168193
0.055555582 	1.0167806
0.071428597 	1.0167369
0.087301612 	1.0166883
0.10317463 	1.0166364
0.11904764 	1.0165811
0.13492066 	1.0165217
0.15079367 	1.0164578
0.16666669 	1.0163892
0.1825397 	1.0163158
0.19841272 	1.0162378
0.21428573 	1.0161552
0.23015875 	1.0160676
0.24603176 	1.0159748
0.26190484 	1.0158767
0.27777785 	1.015774
0.29365087 	1.0156687
0.30952388 	1.015562
0.3253969 	1.0154522
0.34126991 	1.0153377
0.35714292 	1.0152177
0.37301594 	1.0150924
0.38888895 	1.0149618
0.40476197 	1.0148234
0.42063499 	1.0146736
0.436508 	1.0145107
0.45238101 	1.0143318
0.46825403 	1.0141256
0.48412704 	1.0138643
0.5 	1.0132449
