-0.5 	1.0109544
-0.48412699 	1.0133287
-0.46825397 	1.0132296
-0.45238095 	1.0148053
-0.43650794 	1.0156184
-0.42063492 	1.0125589
-0.40476191 	1.017115
-0.3888889 	1.0119346
-0.37301588 	1.0207594
-0.35714287 	1.0064427
-0.34126985 	1.0099504
-0.32539684 	1.029599
-0.30952379 	0.98599211
-0.29365078 	1.0064756
-0.27777776 	1.0489687
-0.26190475 	0.98545631
-0.24603173 	0.97509689
-0.23015872 	1.0513116
-0.2142857 	1.0344588
-0.19841269 	0.94308953
-0.18253967 	0.9562544
-0.16666666 	1.0622363
-0.15079364 	1.1330938
-0.13492063 	1.020868
-0.11904758 	0.92707805
-0.10317457 	0.90268735
-0.087301552 	0.92401165
-0.071428537 	0.98050323
-0.055555522 	1.0635773
-0.039682507 	1.130661
-0.023809493 	1.1601035
-0.0079364777 	1.1579228
0.0079365373 	1.1516096
0.023809552 	1.1553784
0.039682567 	1.171459
0.055555582 	1.1770495
0.071428597 	1.1538213
0.087301612 	1.1114124
0.10317463 	1.052656
0.11904764 	0.97620725
0.13492066 	0.91847872
0.15079367 	0.90588788
0.16666669 	0.95273878
0.1825397 	1.0583895
0.19841272 	1.1274176
0.21428573 	1.0225468
0.23015875 	0.93620162
0.24603176 	0.96748133
0.26190484 	1.0565682
0.27777785 	1.0134163
0.29365087 	0.97430381
0.30952388 	1.0357335
0.3253969 	1.0069263
0.34126991 	0.98373147
0.35714292 	1.017389
0.37301594 	1.0016973
0.38888895 	1.0027483
0.40476197 	1.0049995
0.42063499 	1.0012506
0.436508 	1.0012848
0.45238101 	1.0002651
0.46825403 	0.99801854
0.48412704 	0.99594409
0.5 	0.9894533
