-0.5 	1.0129244
-0.48412699 	1.0156027
-0.46825397 	1.015137
-0.45238095 	1.0141829
-0.43650794 	1.0129936
-0.42063492 	1.011662
-0.40476191 	1.0102321
-0.3888889 	1.0087239
-0.37301588 	1.0071518
-0.35714287 	1.0055241
-0.34126985 	1.0038478
-0.32539684 	1.0021255
-0.30952379 	1.0003642
-0.29365078 	0.99856729
-0.27777776 	0.99673966
-0.26190475 	0.99488526
-0.24603173 	0.99301395
-0.23015872 	0.99113426
-0.2142857 	0.98925692
-0.19841269 	0.98739747
-0.18253967 	0.98557284
-0.16666666 	0.9838025
-0.15079364 	0.98210982
-0.13492063 	0.98052023
-0.11904758 	0.97906254
-0.10317457 	0.97776841
-0.087301552 	0.97667209
-0.071428537 	0.97581309
-0.055555522 	0.97523063
-0.039682507 	0.97496161
-0.023809493 	0.97503155
-0.0079364777 	0.97542326
0.0079365373 	0.97606891
0.023809552 	0.9768539
0.039682567 	0.97765502
0.055555582 	0.97838796
0.071428597 	0.97900399
0.087301612 	0.97949057
0.10317463 	0.97986178
0.11904764 	0.98013473
0.13492066 	0.98031312
0.15079367 	0.9803875
0.16666669 	0.98047669
0.1825397 	0.98058707
0.19841272 	0.98069564
0.21428573 	0.98083453
0.23015875 	0.98103369
0.24603176 	0.98129393
0.26190484 	0.98158587
0.27777785 	0.98187016
0.29365087 	0.98210259
0.30952388 	0.982336
0.3253969 	0.98261706
0.34126991 	0.98288124
0.35714292 	0.98310158
0.37301594 	0.98329789
0.38888895 	0.98347055
0.40476197 	0.98361136
0.42063499 	0.98373019
0.436508 	0.9838662
0.45238101 	0.98405028
0.46825403 	0.98422573
0.48412704 	0.98423265
0.5 	0.98215653
